store_id,month,year,is_holiday,temperature,fuel_price,cpi,unemployment,fed_funds,ics,weekly_sales
5,9,2010,0,78.53,2.624,212.1519404,6.496,0.19,68.2,293131.58
10,9,2010,0,85.75,2.939,126.1900333,9.199,0.19,68.2,1655036.75
27,9,2010,0,67.08,2.837,136.6317821,7.982,0.19,68.2,1597002.71
6,9,2010,0,76.49,2.624,213.1152886,6.973,0.19,68.2,1275591.84
26,9,2010,0,52.47,2.718,132.7619333,8.445,0.19,68.2,868636.3
39,9,2010,0,78.5,2.624,210.3664469,8.36,0.19,68.2,1199449.54
19,9,2010,0,63.43,2.837,132.7619333,8.099,0.19,68.2,1318343.58
9,9,2010,0,77.15,2.624,215.1378313,6.442,0.19,68.2,452905.22
23,9,2010,0,57.75,2.718,132.7619333,5.326,0.19,68.2,1099055.65
45,9,2010,0,68.59,2.713,182.6696737,8.743,0.19,68.2,678228.58
32,9,2010,0,64.19,2.793,190.5713264,9.017,0.19,68.2,1067432.1
15,9,2010,0,62.53,2.837,132.7619333,8.099,0.19,68.2,548542.47
44,9,2010,0,68.22,2.872,126.1900333,7.804,0.19,68.2,281313.78
24,9,2010,0,64.3,2.837,132.7619333,8.117,0.19,68.2,1169413.27
2,9,2010,0,81.79,2.624,211.2552578,8.099,0.19,68.2,1724557.22
1,9,2010,0,80.94,2.624,211.5972246,7.787,0.19,68.2,1351791.03
25,9,2010,0,65.06,2.713,204.8182126,7.527,0.19,68.2,607819.33
22,9,2010,0,65.14,2.718,136.6317821,8.433,0.19,68.2,902779.25
42,9,2010,0,85.75,2.939,126.1900333,9.199,0.19,68.2,492262.96
23,10,2010,0,62.07,2.717,132.7568,5.287,0.19,67.7,1129909.44
10,10,2010,0,86.01,3.001,126.2346,9.003,0.19,67.7,1645892.97
15,10,2010,0,59.69,2.84,132.7568,8.067,0.19,67.7,566945.95
1,10,2010,0,71.89,2.603,211.6719895,7.838,0.19,67.7,1453329.5
41,10,2010,0,62.67,2.759,190.6738241,7.508,0.19,67.7,1109216.35
25,10,2010,0,57.56,2.707,204.8850973,7.484,0.19,67.7,658640.14
42,10,2010,0,86.01,3.001,126.2346,9.003,0.19,67.7,481523.93
27,10,2010,0,70.19,2.84,136.6297571,8.021,0.19,67.7,1543532.83
19,10,2010,0,59.91,2.84,132.7568,8.067,0.19,67.7,1379456.3
29,10,2010,0,69.31,2.717,132.7568,10.524,0.19,67.7,474698.01
30,10,2010,0,70.28,2.603,211.3298742,8.163,0.19,67.7,445475.3
44,10,2010,0,68.74,2.853,126.2346,7.61,0.19,67.7,300152.45
28,10,2010,0,85.2,3.001,126.2346,14.313,0.19,67.7,1203080.41
18,10,2010,0,67.76,2.717,132.7568,9.331,0.19,67.7,948977.5
31,10,2010,0,70.28,2.603,211.3298742,8.163,0.19,67.7,1213981.64
21,10,2010,0,70.28,2.603,211.3298742,8.163,0.19,67.7,677158.39
17,10,2010,0,60.07,2.853,126.2346,6.885,0.19,67.7,829207.27
11,10,2010,0,75.11,2.603,214.9846548,7.564,0.19,67.7,1182490.46
26,10,2010,0,57.8,2.717,132.7568,8.149,0.19,67.7,923221.52
45,10,2010,0,70.58,2.707,182.7168385,8.724,0.19,67.7,690007.76
22,10,2010,0,69.31,2.717,136.6297571,8.572,0.19,67.7,905987.17
32,10,2010,0,66.14,2.759,190.6738241,9.137,0.19,67.7,1061089.56
39,10,2010,0,72.74,2.603,210.4404433,8.476,0.19,67.7,1219583.91
9,10,2010,0,69.08,2.603,215.2141341,6.56,0.19,67.7,495692.19
3,10,2010,0,73.6,2.603,214.9846548,7.564,0.19,67.7,358784.1
14,10,2010,0,70.58,2.707,182.7168385,8.724,0.19,67.7,1855703.66
37,10,2010,0,74.66,2.603,210.4404433,8.476,0.19,67.7,529877.93
4,10,2010,0,63.96,2.619,126.2346,7.127,0.19,67.7,1842821.02
7,10,2010,0,49.99,2.759,190.6738241,9.137,0.19,67.7,448998.73
40,10,2010,0,62.01,2.717,132.7568,5.287,0.19,67.7,891152.33
36,10,2010,0,74.66,2.567,210.4404433,8.476,0.19,67.7,422169.47
8,10,2010,0,68.7,2.603,215.0310029,6.433,0.19,67.7,804105.49
2,10,2010,0,69.24,2.603,211.3298742,8.163,0.19,67.7,1827440.43
24,10,2010,0,66.88,2.84,132.7568,8.275,0.19,67.7,1215273.2
16,10,2010,0,59.39,2.759,190.6738241,6.986,0.19,67.7,463977.54
13,10,2010,0,68.74,2.853,126.2346,7.795,0.19,67.7,1765584.48
34,10,2010,0,70.13,2.619,126.2346,10.21,0.19,67.7,865709.11
6,10,2010,0,70.69,2.603,213.1907129,7.007,0.19,67.7,1328468.89
12,10,2010,0,85.2,3.001,126.2346,14.313,0.19,67.7,850936.26
35,10,2010,0,70.19,2.707,136.6297571,8.763,0.19,67.7,771065.21
33,10,2010,0,91.45,3.001,126.2346,9.265,0.19,67.7,224294.39
43,10,2010,0,77.93,2.603,203.5934286,10.21,0.19,67.7,657108.77
20,10,2010,0,61.08,2.707,204.8850973,7.484,0.19,67.7,1933719.21
5,10,2010,0,71.1,2.603,212.2269463,6.768,0.19,67.7,283178.12
38,10,2010,0,85.2,3.001,126.2346,14.313,0.19,67.7,360256.58
22,10,2010,0,56.32,2.776,136.6277321,8.572,0.19,67.7,1015051.62
20,10,2010,0,51.5,2.764,204.951982,7.484,0.19,67.7,2060389.27
26,10,2010,0,46.81,2.776,132.7516667,8.149,0.19,67.7,1001069.52
27,10,2010,0,57.78,2.903,136.6277321,8.021,0.19,67.7,1707662.87
19,10,2010,0,53.74,2.903,132.7516667,8.067,0.19,67.7,1428960.72
15,10,2010,0,52.19,2.903,132.7516667,8.067,0.19,67.7,591603.79
23,10,2010,0,50.75,2.776,132.7516667,5.287,0.19,67.7,1179851.68
21,10,2010,0,65.76,2.633,211.4044906,8.163,0.19,67.7,680579.49
25,10,2010,0,48.46,2.764,204.951982,7.484,0.19,67.7,674283.86
32,10,2010,0,61.81,2.745,190.7763218,9.137,0.19,67.7,1085483.44
14,10,2010,0,56.49,2.764,182.7640032,8.724,0.19,67.7,2091663.2
28,10,2010,0,71.82,3.013,126.2791667,14.313,0.19,67.7,1334571.87
18,10,2010,0,54.73,2.776,132.7516667,9.331,0.19,67.7,1107432.71
31,10,2010,0,65.76,2.633,211.4044906,8.163,0.19,67.7,1300131.68
34,10,2010,0,65.21,2.645,126.2791667,10.21,0.19,67.7,931710.67
13,10,2010,0,63.03,2.841,126.2791667,7.795,0.19,67.7,1871924.07
29,10,2010,0,56.32,2.776,132.7516667,10.524,0.19,67.7,530059.06
17,10,2010,0,58.06,2.841,126.2791667,6.885,0.19,67.7,827738.06
16,10,2010,0,54.29,2.745,190.7763218,6.986,0.19,67.7,442894.2
30,10,2010,0,65.76,2.633,211.4044906,8.163,0.19,67.7,462080.47
24,10,2010,0,54.82,2.903,132.7516667,8.275,0.19,67.7,1361944.94
33,10,2010,0,79.02,2.924,126.2791667,9.265,0.19,67.7,266484.19
12,10,2010,0,71.82,3.013,126.2791667,14.313,0.19,67.7,918335.68
10,10,2010,0,77.04,2.924,126.2791667,9.003,0.19,67.7,1772192.42
6,10,2010,0,65.21,2.633,213.2661373,7.007,0.19,67.7,1360317.9
41,10,2010,0,57.1,2.745,190.7763218,7.508,0.19,67.7,1162042.24
11,10,2010,0,68.71,2.633,215.060858,7.564,0.19,67.7,1293472.8
36,10,2010,0,66.34,2.595,210.5144398,8.476,0.19,67.7,444351.61
1,10,2010,0,63.93,2.633,211.7467544,7.838,0.19,67.7,1508239.93
45,10,2010,0,56.49,2.764,182.7640032,8.724,0.19,67.7,745782.1
2,10,2010,0,63.19,2.633,211.4044906,8.163,0.19,67.7,1849921.44
40,10,2010,0,52.02,2.776,132.7516667,5.287,0.19,67.7,972405.38
7,10,2010,0,44.13,2.745,190.7763218,9.137,0.19,67.7,480239.88
37,10,2010,0,66.34,2.633,210.5144398,8.476,0.19,67.7,524483.65
44,10,2010,0,63.03,2.841,126.2791667,7.61,0.19,67.7,279524.44
3,10,2010,0,66.99,2.633,215.060858,7.564,0.19,67.7,395107.35
9,10,2010,0,65.35,2.633,215.290437,6.56,0.19,67.7,505069.21
38,10,2010,0,71.82,3.013,126.2791667,14.313,0.19,67.7,351271.36
35,10,2010,0,57.78,2.764,136.6277321,8.763,0.19,67.7,874615.32
43,10,2010,0,72.81,2.633,203.6651786,10.21,0.19,67.7,713332.54
42,10,2010,0,77.04,2.924,126.2791667,9.003,0.19,67.7,599759.45
8,10,2010,0,62.94,2.633,215.1072262,6.433,0.19,67.7,870349.86
39,10,2010,0,64.8,2.633,210.5144398,8.476,0.19,67.7,1286598.59
5,10,2010,0,64.99,2.633,212.3019522,6.768,0.19,67.7,290494.85
4,10,2010,0,67.73,2.645,126.2791667,7.127,0.19,67.7,1951494.85
17,10,2010,0,47.35,2.845,126.3266774,6.885,0.19,67.7,838297.32
2,10,2010,0,65.8,2.72,211.4713286,8.163,0.19,67.7,1794355.49
19,10,2010,0,51.32,2.999,132.7633548,8.067,0.19,67.7,1369317.63
31,10,2010,0,68.61,2.72,211.4713286,8.163,0.19,67.7,1265852.43
27,10,2010,0,58.38,2.999,136.6401935,8.021,0.19,67.7,1728388.2
22,10,2010,0,55.23,2.878,136.6401935,8.572,0.19,67.7,954401.46
13,10,2010,0,54.12,2.845,126.3266774,7.795,0.19,67.7,1851431.06
5,10,2010,0,68.11,2.72,212.3691867,6.768,0.19,67.7,280681.2
16,10,2010,0,45.0,2.762,190.8623087,6.986,0.19,67.7,452169.28
39,10,2010,0,69.96,2.72,210.5805944,8.476,0.19,67.7,1238742.0
11,10,2010,0,71.46,2.72,215.1293114,7.564,0.19,67.7,1175003.67
18,10,2010,0,52.02,2.878,132.7633548,9.331,0.19,67.7,1029618.1
41,10,2010,0,49.91,2.762,190.8623087,7.508,0.19,67.7,1133913.33
6,10,2010,0,68.93,2.72,213.3337977,7.007,0.19,67.7,1344580.92
24,10,2010,0,52.83,2.999,132.7633548,8.275,0.19,67.7,1300806.74
45,10,2010,0,58.61,2.868,182.8106203,8.724,0.19,67.7,715263.3
36,10,2010,0,71.57,2.705,210.5805944,8.476,0.19,67.7,453308.15
33,10,2010,0,80.49,3.08,126.3266774,9.265,0.19,67.7,251732.92
42,10,2010,0,75.48,3.08,126.3266774,9.003,0.19,67.7,559285.35
7,10,2010,0,35.86,2.762,190.8623087,9.137,0.19,67.7,463370.48
15,10,2010,0,49.96,2.999,132.7633548,8.067,0.19,67.7,577011.26
38,10,2010,0,75.0,2.976,126.3266774,14.313,0.19,67.7,337743.26
20,10,2010,0,59.17,2.868,205.0137637,7.484,0.19,67.7,1950676.39
43,10,2010,0,68.78,2.72,203.7299032,10.21,0.19,67.7,699852.68
9,10,2010,0,67.36,2.72,215.3589917,6.56,0.19,67.7,454769.68
26,10,2010,0,39.93,2.878,132.7633548,8.149,0.19,67.7,937956.89
30,10,2010,0,68.61,2.72,211.4713286,8.163,0.19,67.7,453943.89
32,10,2010,0,52.96,2.762,190.8623087,9.137,0.19,67.7,1096692.88
28,10,2010,0,75.0,2.976,126.3266774,14.313,0.19,67.7,1158062.99
3,10,2010,0,69.71,2.72,215.1293114,7.564,0.19,67.7,345584.39
44,10,2010,0,54.12,2.845,126.3266774,7.61,0.19,67.7,268708.43
34,10,2010,0,59.57,2.732,126.3266774,10.21,0.19,67.7,888703.62
14,10,2010,0,58.61,2.868,182.8106203,8.724,0.19,67.7,1932162.63
37,10,2010,0,71.57,2.72,210.5805944,8.476,0.19,67.7,498925.86
4,10,2010,0,62.03,2.732,126.3266774,7.127,0.19,67.7,1867345.09
10,10,2010,0,75.48,3.08,126.3266774,9.003,0.19,67.7,1703850.25
25,10,2010,0,54.09,2.868,205.0137637,7.484,0.19,67.7,616094.72
40,10,2010,0,44.56,2.878,132.7633548,5.287,0.19,67.7,917883.17
21,10,2010,0,68.61,2.72,211.4713286,8.163,0.19,67.7,693412.05
35,10,2010,0,58.38,2.868,136.6401935,8.763,0.19,67.7,798376.99
8,10,2010,0,62.59,2.72,215.1757,6.433,0.19,67.7,826546.96
1,10,2010,0,67.18,2.72,211.8137436,7.838,0.19,67.7,1459409.1
23,10,2010,0,45.55,2.878,132.7633548,5.287,0.19,67.7,1119809.71
12,10,2010,0,75.0,2.976,126.3266774,14.313,0.19,67.7,862419.84
29,10,2010,0,55.23,2.878,132.7633548,10.524,0.19,67.7,483011.69
11,10,2010,0,72.6,2.725,215.17839,7.564,0.19,67.7,1169831.38
14,10,2010,0,53.15,2.917,182.8558685,8.724,0.19,67.7,1936621.09
29,10,2010,0,50.24,2.919,132.8170968,10.524,0.19,67.7,505221.17
40,10,2010,0,41.25,2.919,132.8170968,5.287,0.19,67.7,882180.91
37,10,2010,0,72.24,2.725,210.6271444,8.476,0.19,67.7,510425.4
5,10,2010,0,70.96,2.725,212.4169928,6.768,0.19,67.7,284988.27
8,10,2010,0,62.86,2.725,215.2248,6.433,0.19,67.7,836419.14
7,10,2010,0,36.84,2.762,190.9070184,9.137,0.19,67.7,472450.81
45,10,2010,0,53.15,2.917,182.8558685,8.724,0.19,67.7,730899.37
10,10,2010,0,68.12,3.014,126.3815484,9.003,0.19,67.7,1740234.06
24,10,2010,0,48.69,3.049,132.8170968,8.275,0.19,67.7,1234875.33
31,10,2010,0,70.72,2.725,211.5187208,8.163,0.19,67.7,1262289.29
2,10,2010,0,68.5,2.725,211.5187208,8.163,0.19,67.7,1737947.64
17,10,2010,0,47.95,2.849,126.3815484,6.885,0.19,67.7,815093.76
9,10,2010,0,69.99,2.725,215.4081762,6.56,0.19,67.7,466322.76
38,10,2010,0,68.85,3.014,126.3815484,14.313,0.19,67.7,339042.18
4,10,2010,0,64.17,2.736,126.3815484,7.127,0.19,67.7,1927610.06
27,10,2010,0,52.82,3.049,136.688871,8.021,0.19,67.7,1693935.29
6,10,2010,0,70.97,2.725,213.3820486,7.007,0.19,67.7,1332716.53
15,10,2010,0,47.1,3.049,132.8170968,8.067,0.19,67.7,600395.73
44,10,2010,0,56.89,2.849,126.3815484,7.61,0.19,67.7,270110.3
41,10,2010,0,48.09,2.762,190.9070184,7.508,0.19,67.7,1156003.7
18,10,2010,0,47.12,2.919,132.8170968,9.331,0.19,67.7,1052120.43
19,10,2010,0,48.45,3.049,132.8170968,8.067,0.19,67.7,1357154.71
12,10,2010,0,68.85,3.014,126.3815484,14.313,0.19,67.7,857883.46
23,10,2010,0,43.19,2.919,132.8170968,5.287,0.19,67.7,1147503.92
22,10,2010,0,50.24,2.919,136.688871,8.572,0.19,67.7,960998.52
13,10,2010,0,56.89,2.849,126.3815484,7.795,0.19,67.7,1796949.59
32,10,2010,0,52.3,2.762,190.9070184,9.137,0.19,67.7,1102185.0
30,10,2010,0,70.72,2.725,211.5187208,8.163,0.19,67.7,459631.74
1,10,2010,0,69.86,2.725,211.8612937,7.838,0.19,67.7,1345454.0
35,10,2010,0,52.82,2.917,136.688871,8.763,0.19,67.7,827705.82
20,10,2010,0,50.52,2.917,205.0627881,7.484,0.19,67.7,1893955.27
39,10,2010,0,71.73,2.725,210.6271444,8.476,0.19,67.7,1261109.01
33,10,2010,0,74.2,3.014,126.3815484,9.265,0.19,67.7,234175.92
21,10,2010,0,70.72,2.725,211.5187208,8.163,0.19,67.7,710668.45
43,10,2010,0,69.46,2.725,203.7770645,10.21,0.19,67.7,680943.03
3,10,2010,0,71.64,2.725,215.17839,7.564,0.19,67.7,348895.98
16,10,2010,0,45.85,2.762,190.9070184,6.986,0.19,67.7,541216.92
28,10,2010,0,68.85,3.014,126.3815484,14.313,0.19,67.7,1120619.32
36,10,2010,0,72.24,2.698,210.6271444,8.476,0.19,67.7,424956.3
34,10,2010,0,58.11,2.736,126.3815484,10.21,0.19,67.7,936293.6
26,10,2010,0,36.13,2.919,132.8170968,8.149,0.19,67.7,916522.66
25,10,2010,0,46.73,2.917,205.0627881,7.484,0.19,67.7,661644.19
42,10,2010,0,68.12,3.014,126.3815484,9.003,0.19,67.7,522467.51
36,10,2010,0,76.22,2.68,210.6736944,8.476,0.19,67.7,392654.26
20,10,2010,0,57.56,2.921,205.1118126,7.484,0.19,67.7,1891816.0
11,10,2010,0,74.21,2.716,215.2274686,7.564,0.19,67.7,1195036.0
5,10,2010,0,70.58,2.716,212.464799,6.768,0.19,67.7,278031.81
33,10,2010,0,71.34,3.13,126.4364194,9.265,0.19,67.7,213538.32
4,10,2010,0,56.94,2.718,126.4364194,7.127,0.19,67.7,1933333.0
7,10,2010,0,34.78,2.748,190.951728,9.137,0.19,67.7,465493.15
40,10,2010,0,47.1,2.938,132.8708387,5.287,0.19,67.7,875038.84
44,10,2010,0,45.12,2.841,126.4364194,7.61,0.19,67.7,286497.49
1,10,2010,0,69.64,2.716,211.9088438,7.838,0.19,67.7,1384209.22
18,10,2010,0,55.85,2.938,132.8708387,9.331,0.19,67.7,1038576.54
13,10,2010,0,45.12,2.841,126.4364194,7.795,0.19,67.7,1887895.07
31,10,2010,0,67.51,2.716,211.5661131,8.163,0.19,67.7,1257921.28
12,10,2010,0,61.09,3.016,126.4364194,14.313,0.19,67.7,955294.7
2,10,2010,0,66.24,2.716,211.5661131,8.163,0.19,67.7,1802755.11
41,10,2010,0,42.16,2.748,190.951728,7.508,0.19,67.7,1144854.56
8,10,2010,0,57.93,2.716,215.2739,6.433,0.19,67.7,830756.76
32,10,2010,0,45.45,2.748,190.951728,9.137,0.19,67.7,1115138.51
30,10,2010,0,67.51,2.716,211.5661131,8.163,0.19,67.7,438334.39
35,10,2010,0,61.02,2.921,136.7375484,8.763,0.19,67.7,857797.33
39,10,2010,0,75.14,2.716,210.6736944,8.476,0.19,67.7,1294769.08
3,10,2010,0,72.04,2.716,215.2274686,7.564,0.19,67.7,348591.74
34,10,2010,0,50.78,2.718,126.4364194,10.21,0.19,67.7,926294.02
21,10,2010,0,67.51,2.716,211.5661131,8.163,0.19,67.7,731756.65
42,10,2010,0,68.76,3.13,126.4364194,9.003,0.19,67.7,476967.65
43,10,2010,0,65.88,2.716,203.8242258,10.21,0.19,67.7,610076.32
16,10,2010,0,35.76,2.748,190.951728,6.986,0.19,67.7,495022.51
28,10,2010,0,61.09,3.016,126.4364194,14.313,0.19,67.7,1231688.48
26,10,2010,0,40.3,2.938,132.8708387,8.149,0.19,67.7,895069.88
25,10,2010,0,55.72,2.921,205.1118126,7.484,0.19,67.7,674458.03
6,10,2010,0,70.39,2.716,213.4302994,7.007,0.19,67.7,1385323.7
14,10,2010,0,61.3,2.921,182.9011166,8.724,0.19,67.7,1984768.34
22,10,2010,0,57.73,2.938,136.7375484,8.572,0.19,67.7,1025766.27
15,10,2010,0,55.09,3.055,132.8708387,8.067,0.19,67.7,598301.5
27,10,2010,0,61.02,3.055,136.7375484,8.021,0.19,67.7,1688955.49
19,10,2010,0,56.11,3.055,132.8708387,8.067,0.19,67.7,1404576.48
9,10,2010,0,64.43,2.716,215.4573607,6.56,0.19,67.7,508801.61
38,10,2010,0,61.09,3.016,126.4364194,14.313,0.19,67.7,341219.63
10,10,2010,0,68.76,3.13,126.4364194,9.003,0.19,67.7,1741308.56
45,10,2010,0,61.3,2.921,182.9011166,8.724,0.19,67.7,732859.76
29,10,2010,0,57.73,2.938,132.8708387,10.524,0.19,67.7,527058.59
37,10,2010,0,76.22,2.716,210.6736944,8.476,0.19,67.7,514485.9
23,10,2010,0,48.68,2.938,132.8708387,5.287,0.19,67.7,1112871.23
24,10,2010,0,57.29,3.055,132.8708387,8.275,0.19,67.7,1244925.94
17,10,2010,0,39.87,2.841,126.4364194,6.885,0.19,67.7,861941.25
2,11,2010,0,57.85,2.689,211.6135053,8.163,0.19,71.6,1939061.41
4,11,2010,0,51.6,2.699,126.4912903,7.127,0.19,71.6,2013115.79
12,11,2010,0,65.49,3.129,126.4912903,14.313,0.19,71.6,929690.71
15,11,2010,0,40.29,3.049,132.9245806,8.067,0.19,71.6,612987.64
20,11,2010,0,42.78,2.917,205.160837,7.484,0.19,71.6,2184316.64
32,11,2010,0,49.2,2.729,190.9964377,9.137,0.19,71.6,1063056.21
30,11,2010,0,58.71,2.689,211.6135053,8.163,0.19,71.6,484661.87
3,11,2010,0,62.94,2.689,215.2765472,7.564,0.19,71.6,423175.56
21,11,2010,0,58.71,2.689,211.6135053,8.163,0.19,71.6,719888.76
43,11,2010,0,62.52,2.689,203.8713871,10.21,0.19,71.6,605960.2
28,11,2010,0,65.49,3.129,126.4912903,14.313,0.19,71.6,1501663.26
26,11,2010,0,30.51,2.938,132.9245806,8.149,0.19,71.6,970224.51
14,11,2010,0,45.65,2.917,182.9463648,8.724,0.19,71.6,2078417.47
23,11,2010,0,36.6,2.938,132.9245806,5.287,0.19,71.6,1203119.96
37,11,2010,0,62.72,2.689,210.7202444,8.476,0.19,71.6,539683.42
9,11,2010,0,58.69,2.689,215.5065452,6.56,0.19,71.6,517869.97
38,11,2010,0,65.49,3.129,126.4912903,14.313,0.19,71.6,380870.09
25,11,2010,0,38.8,2.917,205.160837,7.484,0.19,71.6,696314.53
44,11,2010,0,49.96,2.831,126.4912903,7.61,0.19,71.6,270516.84
5,11,2010,0,58.88,2.689,212.5126051,6.768,0.19,71.6,325310.3
7,11,2010,0,49.44,2.729,190.9964377,9.137,0.19,71.6,480512.44
40,11,2010,0,36.45,2.938,132.9245806,5.287,0.19,71.6,968270.66
33,11,2010,0,74.23,3.009,126.4912903,9.265,0.19,71.6,246124.61
10,11,2010,0,71.04,3.009,126.4912903,9.003,0.19,71.6,1832211.96
22,11,2010,0,44.34,2.938,136.7862258,8.572,0.19,71.6,1006888.16
17,11,2010,0,42.54,2.831,126.4912903,6.885,0.19,71.6,818434.49
16,11,2010,0,39.94,2.729,190.9964377,6.986,0.19,71.6,446905.02
42,11,2010,0,71.04,3.009,126.4912903,9.003,0.19,71.6,565390.4
24,11,2010,0,42.2,3.049,132.9245806,8.275,0.19,71.6,1285358.01
29,11,2010,0,44.34,2.938,132.9245806,10.524,0.19,71.6,521002.97
41,11,2010,0,46.74,2.729,190.9964377,7.508,0.19,71.6,1163878.49
45,11,2010,0,45.65,2.917,182.9463648,8.724,0.19,71.6,764014.06
18,11,2010,0,42.05,2.938,132.9245806,9.331,0.19,71.6,1089530.94
6,11,2010,0,59.9,2.689,213.4785503,7.007,0.19,71.6,1505442.15
11,11,2010,0,64.41,2.689,215.2765472,7.564,0.19,71.6,1332759.13
1,11,2010,0,58.74,2.689,211.9563939,7.838,0.19,71.6,1551659.28
36,11,2010,0,62.72,2.655,210.7202444,8.476,0.19,71.6,405860.37
31,11,2010,0,58.71,2.689,211.6135053,8.163,0.19,71.6,1324455.72
13,11,2010,0,49.96,2.831,126.4912903,7.795,0.19,71.6,1854967.66
39,11,2010,0,61.62,2.689,210.7202444,8.476,0.19,71.6,1293707.19
34,11,2010,0,52.43,2.699,126.4912903,10.21,0.19,71.6,972292.31
35,11,2010,0,45.91,2.917,136.7862258,8.763,0.19,71.6,843755.12
27,11,2010,0,45.91,3.049,136.7862258,8.021,0.19,71.6,1686010.02
19,11,2010,0,41.78,3.049,132.9245806,8.067,0.19,71.6,1435379.25
8,11,2010,0,55.76,2.689,215.323,6.433,0.19,71.6,927266.34
28,11,2010,0,57.79,3.13,126.5461613,14.313,0.19,71.6,1266460.45
6,11,2010,0,62.11,2.728,213.5268011,7.007,0.19,71.6,1495536.46
19,11,2010,0,40.3,3.065,132.9783226,8.067,0.19,71.6,1490235.86
3,11,2010,0,62.79,2.728,215.3256258,7.564,0.19,71.6,386635.03
26,11,2010,0,37.51,2.961,132.9783226,8.149,0.19,71.6,971193.01
14,11,2010,0,46.14,2.931,182.9916129,8.724,0.19,71.6,2092189.06
5,11,2010,0,62.37,2.728,212.5604113,6.768,0.19,71.6,301827.36
16,11,2010,0,34.04,2.737,191.0411474,6.986,0.19,71.6,453632.76
37,11,2010,0,61.97,2.728,210.7667944,8.476,0.19,71.6,517546.69
44,11,2010,0,42.55,2.831,126.5461613,7.61,0.19,71.6,281909.79
18,11,2010,0,43.17,2.961,132.9783226,9.331,0.19,71.6,1081322.12
11,11,2010,0,63.74,2.728,215.3256258,7.564,0.19,71.6,1281675.6
45,11,2010,0,46.14,2.931,182.9916129,8.724,0.19,71.6,765648.93
8,11,2010,0,54.89,2.728,215.3721,6.433,0.19,71.6,911538.98
25,11,2010,0,40.68,2.931,205.2098614,7.484,0.19,71.6,713250.08
32,11,2010,0,42.3,2.737,191.0411474,9.137,0.19,71.6,1141019.11
10,11,2010,0,61.24,3.13,126.5461613,9.003,0.19,71.6,1895901.59
15,11,2010,0,39.63,3.065,132.9783226,8.067,0.19,71.6,619639.74
42,11,2010,0,61.24,3.13,126.5461613,9.003,0.19,71.6,588592.61
7,11,2010,0,22.12,2.737,191.0411474,9.137,0.19,71.6,507584.29
9,11,2010,0,61.59,2.728,215.5557297,6.56,0.19,71.6,520846.68
24,11,2010,0,41.76,3.065,132.9783226,8.275,0.19,71.6,1312877.01
22,11,2010,0,44.42,2.961,136.8349032,8.572,0.19,71.6,1043698.64
1,11,2010,0,59.61,2.728,212.003944,7.838,0.19,71.6,1494479.49
12,11,2010,0,57.79,3.13,126.5461613,14.313,0.19,71.6,942475.24
27,11,2010,0,45.9,3.065,136.8349032,8.021,0.19,71.6,1828010.25
38,11,2010,0,57.79,3.13,126.5461613,14.313,0.19,71.6,340147.2
13,11,2010,0,42.55,2.831,126.5461613,7.795,0.19,71.6,1939964.63
30,11,2010,0,60.95,2.728,211.6608975,8.163,0.19,71.6,431266.64
17,11,2010,0,36.32,2.831,126.5461613,6.885,0.19,71.6,855459.96
40,11,2010,0,38.5,2.961,132.9783226,5.287,0.19,71.6,935481.32
29,11,2010,0,44.42,2.961,132.9783226,10.524,0.19,71.6,524450.7
43,11,2010,0,59.98,2.728,203.9185484,10.21,0.19,71.6,595421.23
20,11,2010,0,42.38,2.931,205.2098614,7.484,0.19,71.6,2187765.28
21,11,2010,0,60.95,2.728,211.6608975,8.163,0.19,71.6,735796.38
34,11,2010,0,47.2,2.741,126.5461613,10.21,0.19,71.6,979730.78
35,11,2010,0,45.9,2.931,136.8349032,8.763,0.19,71.6,870914.69
39,11,2010,0,62.21,2.728,210.7667944,8.476,0.19,71.6,1291398.71
33,11,2010,0,65.21,3.13,126.5461613,9.265,0.19,71.6,272803.94
36,11,2010,0,61.97,2.705,210.7667944,8.476,0.19,71.6,425804.8
2,11,2010,0,59.69,2.728,211.6608975,8.163,0.19,71.6,1916812.74
41,11,2010,0,38.99,2.737,191.0411474,7.508,0.19,71.6,1175326.23
23,11,2010,0,35.59,2.961,132.9783226,5.287,0.19,71.6,1387953.75
31,11,2010,0,60.95,2.728,211.6608975,8.163,0.19,71.6,1352780.76
4,11,2010,0,52.65,2.741,126.5461613,7.127,0.19,71.6,1999794.26
40,11,2010,0,40.52,3.03,132.9172,5.287,0.19,71.6,852452.93
24,11,2010,0,45.63,3.138,132.9172,8.275,0.19,71.6,1277150.6
9,11,2010,0,49.96,2.771,215.4372854,6.56,0.19,71.6,519823.3
32,11,2010,0,36.24,2.758,191.0312172,9.137,0.19,71.6,1150729.89
3,11,2010,0,57.72,2.771,215.2074519,7.564,0.19,71.6,372545.32
10,11,2010,0,58.83,3.047,126.6072,9.003,0.19,71.6,1949177.13
27,11,2010,0,50.81,3.138,136.7715714,8.021,0.19,71.6,1704785.74
43,11,2010,0,54.96,2.771,203.8191286,10.21,0.19,71.6,589467.35
29,11,2010,0,48.62,3.03,132.9172,10.524,0.19,71.6,508174.55
6,11,2010,0,52.99,2.771,213.4107412,7.007,0.19,71.6,1518841.45
21,11,2010,0,51.71,2.771,211.5470304,8.163,0.19,71.6,756288.89
45,11,2010,0,50.02,3.0,182.8989385,8.724,0.19,71.6,723987.85
